trial,choice,rate,noise,cumulativerate
57,0,0.6000000000000001,0,0.631578947368421
58,1,0.6000000000000001,0,0.6379310344827587
59,1,0.6000000000000001,0,0.6440677966101694
60,1,0.6000000000000001,0,0.65
61,1,0.6000000000000001,0,0.6557377049180327
62,0,0.6000000000000001,0,0.6451612903225806
63,1,0.6000000000000001,0,0.6507936507936508
64,1,0.6000000000000001,0,0.65625
65,1,0.6000000000000001,0,0.6615384615384615
66,0,0.6000000000000001,0,0.6515151515151515
67,1,0.6000000000000001,0,0.6567164179104478
68,1,0.6000000000000001,0,0.6617647058823529
69,0,0.6000000000000001,0,0.6521739130434783
70,1,0.6000000000000001,0,0.6571428571428571
71,0,0.6000000000000001,0,0.647887323943662
72,1,0.6000000000000001,0,0.6527777777777778
73,1,0.6000000000000001,0,0.6575342465753424
74,1,0.6000000000000001,0,0.6621621621621622
75,1,0.6000000000000001,0,0.6666666666666666
76,0,0.6000000000000001,0,0.6578947368421053
77,0,0.6000000000000001,0,0.6493506493506493
78,1,0.6000000000000001,0,0.6538461538461539
79,1,0.6000000000000001,0,0.6582278481012658
80,1,0.6000000000000001,0,0.6625
81,0,0.6000000000000001,0,0.654320987654321
82,1,0.6000000000000001,0,0.6585365853658537
83,0,0.6000000000000001,0,0.6506024096385542
84,0,0.6000000000000001,0,0.6428571428571429
85,1,0.6000000000000001,0,0.6470588235294118
86,0,0.6000000000000001,0,0.6395348837209303
87,1,0.6000000000000001,0,0.6436781609195402
88,1,0.6000000000000001,0,0.6477272727272727
89,1,0.6000000000000001,0,0.651685393258427
90,1,0.6000000000000001,0,0.6555555555555556
91,1,0.6000000000000001,0,0.6593406593406593
92,1,0.6000000000000001,0,0.6630434782608695
93,0,0.6000000000000001,0,0.6559139784946236
94,0,0.6000000000000001,0,0.648936170212766
95,1,0.6000000000000001,0,0.6526315789473685
96,1,0.6000000000000001,0,0.65625
97,0,0.6000000000000001,0,0.6494845360824743
98,1,0.6000000000000001,0,0.6530612244897959
99,1,0.6000000000000001,0,0.6565656565656566
100,1,0.6000000000000001,0,0.66
101,0,0.6000000000000001,0,0.6534653465346535
102,1,0.6000000000000001,0,0.6568627450980392
103,1,0.6000000000000001,0,0.6601941747572816
104,0,0.6000000000000001,0,0.6538461538461539
105,1,0.6000000000000001,0,0.6571428571428571
106,0,0.6000000000000001,0,0.6509433962264151
107,0,0.6000000000000001,0,0.6448598130841121
108,0,0.6000000000000001,0,0.6388888888888888
109,1,0.6000000000000001,0,0.6422018348623854
110,0,0.6000000000000001,0,0.6363636363636364
111,1,0.6000000000000001,0,0.6396396396396397
112,1,0.6000000000000001,0,0.6428571428571429
113,0,0.6000000000000001,0,0.6371681415929203
114,0,0.6000000000000001,0,0.631578947368421
115,1,0.6000000000000001,0,0.6347826086956522
116,0,0.6000000000000001,0,0.6293103448275862
117,1,0.6000000000000001,0,0.6324786324786325
118,0,0.6000000000000001,0,0.6271186440677966
119,0,0.6000000000000001,0,0.6218487394957983
120,0,0.6000000000000001,0,0.6166666666666667
1,1,0.7000000000000001,0,1
2,1,0.7000000000000001,0,1
3,1,0.7000000000000001,0,1
4,1,0.7000000000000001,0,1
5,1,0.7000000000000001,0,1
6,1,0.7000000000000001,0,1
7,1,0.7000000000000001,0,1
8,1,0.7000000000000001,0,1
9,1,0.7000000000000001,0,1
10,0,0.7000000000000001,0,0.9
11,1,0.7000000000000001,0,0.9090909090909091
12,0,0.7000000000000001,0,0.8333333333333334
13,0,0.7000000000000001,0,0.7692307692307693
14,0,0.7000000000000001,0,0.7142857142857143
15,1,0.7000000000000001,0,0.7333333333333333
16,1,0.7000000000000001,0,0.75
17,1,0.7000000000000001,0,0.7647058823529411
18,1,0.7000000000000001,0,0.7777777777777778
19,0,0.7000000000000001,0,0.7368421052631579
20,1,0.7000000000000001,0,0.75
21,1,0.7000000000000001,0,0.7619047619047619
22,1,0.7000000000000001,0,0.7727272727272727
23,1,0.7000000000000001,0,0.782608695652174
24,1,0.7000000000000001,0,0.7916666666666666
25,1,0.7000000000000001,0,0.8
26,1,0.7000000000000001,0,0.8076923076923077
27,1,0.7000000000000001,0,0.8148148148148148
28,0,0.7000000000000001,0,0.7857142857142857
29,1,0.7000000000000001,0,0.7931034482758621
30,1,0.7000000000000001,0,0.8
31,0,0.7000000000000001,0,0.7741935483870968
32,0,0.7000000000000001,0,0.75
33,1,0.7000000000000001,0,0.7575757575757576
34,1,0.7000000000000001,0,0.7647058823529411
35,0,0.7000000000000001,0,0.7428571428571429
36,1,0.7000000000000001,0,0.75
37,1,0.7000000000000001,0,0.7567567567567568
38,1,0.7000000000000001,0,0.7631578947368421
39,1,0.7000000000000001,0,0.7692307692307693
40,1,0.7000000000000001,0,0.775
41,1,0.7000000000000001,0,0.7804878048780488
42,1,0.7000000000000001,0,0.7857142857142857
43,1,0.7000000000000001,0,0.7906976744186046
44,1,0.7000000000000001,0,0.7954545454545454
45,1,0.7000000000000001,0,0.8
46,0,0.7000000000000001,0,0.782608695652174
47,1,0.7000000000000001,0,0.7872340425531915
48,1,0.7000000000000001,0,0.7916666666666666
49,0,0.7000000000000001,0,0.7755102040816326
50,1,0.7000000000000001,0,0.78
51,1,0.7000000000000001,0,0.7843137254901961
52,1,0.7000000000000001,0,0.7884615384615384
53,1,0.7000000000000001,0,0.7924528301886793
54,1,0.7000000000000001,0,0.7962962962962963
55,1,0.7000000000000001,0,0.8
56,1,0.7000000000000001,0,0.8035714285714286
57,1,0.7000000000000001,0,0.8070175438596491
58,1,0.7000000000000001,0,0.8103448275862069
59,1,0.7000000000000001,0,0.8135593220338984
60,0,0.7000000000000001,0,0.8
61,1,0.7000000000000001,0,0.8032786885245902
62,0,0.7000000000000001,0,0.7903225806451613
63,1,0.7000000000000001,0,0.7936507936507936
64,1,0.7000000000000001,0,0.796875
65,0,0.7000000000000001,0,0.7846153846153846
66,0,0.7000000000000001,0,0.7727272727272727
67,1,0.7000000000000001,0,0.7761194029850746
68,0,0.7000000000000001,0,0.7647058823529411
69,0,0.7000000000000001,0,0.7536231884057971
70,0,0.7000000000000001,0,0.7428571428571429
71,1,0.7000000000000001,0,0.7464788732394366
72,0,0.7000000000000001,0,0.7361111111111112
73,1,0.7000000000000001,0,0.7397260273972602
74,0,0.7000000000000001,0,0.7297297297297297
75,0,0.7000000000000001,0,0.72
76,1,0.7000000000000001,0,0.7236842105263158
77,1,0.7000000000000001,0,0.7272727272727273
78,1,0.7000000000000001,0,0.7307692307692307
79,1,0.7000000000000001,0,0.7341772151898734
80,1,0.7000000000000001,0,0.7375
81,1,0.7000000000000001,0,0.7407407407407407
82,0,0.7000000000000001,0,0.7317073170731707
83,0,0.7000000000000001,0,0.7228915662650602
84,0,0.7000000000000001,0,0.7142857142857143
85,1,0.7000000000000001,0,0.7176470588235294
86,0,0.7000000000000001,0,0.7093023255813954
87,0,0.7000000000000001,0,0.7011494252873564
88,0,0.7000000000000001,0,0.6931818181818182
89,0,0.7000000000000001,0,0.6853932584269663
90,1,0.7000000000000001,0,0.6888888888888889
91,0,0.7000000000000001,0,0.6813186813186813
92,1,0.7000000000000001,0,0.6847826086956522
93,1,0.7000000000000001,0,0.6881720430107527
94,1,0.7000000000000001,0,0.6914893617021277
95,0,0.7000000000000001,0,0.6842105263157895
96,1,0.7000000000000001,0,0.6875
97,1,0.7000000000000001,0,0.6907216494845361
98,1,0.7000000000000001,0,0.6938775510204082
99,1,0.7000000000000001,0,0.696969696969697
100,1,0.7000000000000001,0,0.7
101,1,0.7000000000000001,0,0.7029702970297029
102,1,0.7000000000000001,0,0.7058823529411765
103,1,0.7000000000000001,0,0.7087378640776699
104,0,0.7000000000000001,0,0.7019230769230769
105,0,0.7000000000000001,0,0.6952380952380952
106,0,0.7000000000000001,0,0.6886792452830188
107,1,0.7000000000000001,0,0.6915887850467289
108,1,0.7000000000000001,0,0.6944444444444444
109,1,0.7000000000000001,0,0.6972477064220184
110,1,0.7000000000000001,0,0.7
111,1,0.7000000000000001,0,0.7027027027027027
112,0,0.7000000000000001,0,0.6964285714285714
113,0,0.7000000000000001,0,0.6902654867256637
114,1,0.7000000000000001,0,0.6929824561403509
115,1,0.7000000000000001,0,0.6956521739130435
116,1,0.7000000000000001,0,0.6982758620689655
117,1,0.7000000000000001,0,0.7008547008547008
118,1,0.7000000000000001,0,0.7033898305084746
119,1,0.7000000000000001,0,0.7058823529411765
120,1,0.7000000000000001,0,0.7083333333333334
1,1,0.8,0,1
2,1,0.8,0,1
3,1,0.8,0,1
4,1,0.8,0,1
5,1,0.8,0,1
6,1,0.8,0,1
7,1,0.8,0,1
8,1,0.8,0,1
9,1,0.8,0,1
10,1,0.8,0,1
11,1,0.8,0,1
12,1,0.8,0,1
13,0,0.8,0,0.9230769230769231
14,1,0.8,0,0.9285714285714286
15,1,0.8,0,0.9333333333333333
16,0,0.8,0,0.875
17,1,0.8,0,0.8823529411764706
18,0,0.8,0,0.8333333333333334
19,1,0.8,0,0.8421052631578947
20,1,0.8,0,0.85
21,1,0.8,0,0.8571428571428571
22,1,0.8,0,0.8636363636363636
23,1,0.8,0,0.8695652173913043
24,0,0.8,0,0.8333333333333334
25,1,0.8,0,0.84
26,0,0.8,0,0.8076923076923077
27,1,0.8,0,0.8148148148148148
28,1,0.8,0,0.8214285714285714
29,1,0.8,0,0.8275862068965517
30,0,0.8,0,0.8
31,1,0.8,0,0.8064516129032258
32,0,0.8,0,0.78125
33,1,0.8,0,0.7878787878787878
34,0,0.8,0,0.7647058823529411
35,1,0.8,0,0.7714285714285715
36,1,0.8,0,0.7777777777777778
37,1,0.8,0,0.7837837837837838
38,0,0.8,0,0.7631578947368421
39,1,0.8,0,0.7692307692307693
40,1,0.8,0,0.775
41,1,0.8,0,0.7804878048780488
42,1,0.8,0,0.7857142857142857
43,1,0.8,0,0.7906976744186046
44,1,0.8,0,0.7954545454545454
45,1,0.8,0,0.8
46,1,0.8,0,0.8043478260869565
47,0,0.8,0,0.7872340425531915
48,1,0.8,0,0.7916666666666666
49,1,0.8,0,0.7959183673469388
50,1,0.8,0,0.8
51,1,0.8,0,0.803921568627451
52,1,0.8,0,0.8076923076923077
53,1,0.8,0,0.8113207547169812
54,1,0.8,0,0.8148148148148148
55,1,0.8,0,0.8181818181818182
56,0,0.8,0,0.8035714285714286
57,1,0.8,0,0.8070175438596491
58,0,0.8,0,0.7931034482758621
59,0,0.8,0,0.7796610169491526
60,1,0.8,0,0.7833333333333333
61,1,0.8,0,0.7868852459016393
62,1,0.8,0,0.7903225806451613
63,1,0.8,0,0.7936507936507936
64,0,0.8,0,0.78125
65,1,0.8,0,0.7846153846153846
66,1,0.8,0,0.7878787878787878
67,1,0.8,0,0.7910447761194029
68,1,0.8,0,0.7941176470588235
69,1,0.8,0,0.7971014492753623
70,0,0.8,0,0.7857142857142857
71,0,0.8,0,0.7746478873239436
72,1,0.8,0,0.7777777777777778
73,1,0.8,0,0.7808219178082192
74,0,0.8,0,0.7702702702702703
75,1,0.8,0,0.7733333333333333
76,1,0.8,0,0.7763157894736842
77,0,0.8,0,0.7662337662337663
78,1,0.8,0,0.7692307692307693
79,0,0.8,0,0.759493670886076
80,1,0.8,0,0.7625
81,0,0.8,0,0.7530864197530864
82,1,0.8,0,0.7560975609756098
83,1,0.8,0,0.7590361445783133
84,0,0.8,0,0.75
85,1,0.8,0,0.7529411764705882
86,1,0.8,0,0.7558139534883721
87,1,0.8,0,0.7586206896551724
88,0,0.8,0,0.75
89,1,0.8,0,0.7528089887640449
90,1,0.8,0,0.7555555555555555
91,1,0.8,0,0.7582417582417582
92,0,0.8,0,0.75
93,0,0.8,0,0.7419354838709677
94,1,0.8,0,0.7446808510638298
95,1,0.8,0,0.7473684210526316
96,1,0.8,0,0.75
97,0,0.8,0,0.7422680412371134
98,1,0.8,0,0.7448979591836735
99,1,0.8,0,0.7474747474747475
100,1,0.8,0,0.75
101,1,0.8,0,0.7524752475247525
102,1,0.8,0,0.7549019607843137
103,1,0.8,0,0.7572815533980582
104,1,0.8,0,0.7596153846153846
105,0,0.8,0,0.7523809523809524
106,1,0.8,0,0.7547169811320755
107,1,0.8,0,0.7570093457943925
108,1,0.8,0,0.7592592592592593
109,1,0.8,0,0.7614678899082569
110,1,0.8,0,0.7636363636363637
111,0,0.8,0,0.7567567567567568
112,1,0.8,0,0.7589285714285714
113,1,0.8,0,0.7610619469026548
114,1,0.8,0,0.7631578947368421
115,1,0.8,0,0.7652173913043478
116,1,0.8,0,0.7672413793103449
117,1,0.8,0,0.7692307692307693
118,1,0.8,0,0.7711864406779662
119,0,0.8,0,0.7647058823529411
120,1,0.8,0,0.7666666666666667
1,1,0.9,0,1
2,1,0.9,0,1
3,1,0.9,0,1
4,1,0.9,0,1
5,1,0.9,0,1
6,1,0.9,0,1
7,1,0.9,0,1
8,1,0.9,0,1
9,1,0.9,0,1
10,1,0.9,0,1
11,1,0.9,0,1
12,1,0.9,0,1
13,1,0.9,0,1
14,1,0.9,0,1
15,1,0.9,0,1
16,1,0.9,0,1
17,1,0.9,0,1
18,1,0.9,0,1
19,1,0.9,0,1
20,1,0.9,0,1
21,1,0.9,0,1
22,0,0.9,0,0.9545454545454546
23,0,0.9,0,0.9130434782608695
24,1,0.9,0,0.9166666666666666
25,1,0.9,0,0.92
26,1,0.9,0,0.9230769230769231
27,1,0.9,0,0.9259259259259259
28,1,0.9,0,0.9285714285714286
29,1,0.9,0,0.9310344827586207
30,1,0.9,0,0.9333333333333333
31,1,0.9,0,0.9354838709677419
32,1,0.9,0,0.9375
33,1,0.9,0,0.9393939393939394
34,1,0.9,0,0.9411764705882353
35,1,0.9,0,0.9428571428571428
36,1,0.9,0,0.9444444444444444
37,0,0.9,0,0.918918918918919
38,1,0.9,0,0.9210526315789473
39,1,0.9,0,0.9230769230769231
40,1,0.9,0,0.925
41,1,0.9,0,0.926829268292683
42,1,0.9,0,0.9285714285714286
43,1,0.9,0,0.9302325581395349
44,1,0.9,0,0.9318181818181818
45,0,0.9,0,0.9111111111111111
46,1,0.9,0,0.9130434782608695
47,1,0.9,0,0.9148936170212766
48,0,0.9,0,0.8958333333333334
49,1,0.9,0,0.8979591836734694
50,1,0.9,0,0.9
51,1,0.9,0,0.9019607843137255
52,0,0.9,0,0.8846153846153846
53,1,0.9,0,0.8867924528301887
54,1,0.9,0,0.8888888888888888
55,1,0.9,0,0.8909090909090909
56,1,0.9,0,0.8928571428571429
57,0,0.9,0,0.8771929824561403
58,1,0.9,0,0.8793103448275862
59,1,0.9,0,0.8813559322033898
60,1,0.9,0,0.8833333333333333
61,1,0.9,0,0.8852459016393442
62,1,0.9,0,0.8870967741935484
63,1,0.9,0,0.8888888888888888
64,1,0.9,0,0.890625
65,0,0.9,0,0.8769230769230769
66,1,0.9,0,0.8787878787878788
67,1,0.9,0,0.8805970149253731
68,1,0.9,0,0.8823529411764706
69,1,0.9,0,0.8840579710144928
70,1,0.9,0,0.8857142857142857
71,1,0.9,0,0.8873239436619719
72,1,0.9,0,0.8888888888888888
73,1,0.9,0,0.8904109589041096
74,1,0.9,0,0.8918918918918919
75,1,0.9,0,0.8933333333333333
76,1,0.9,0,0.8947368421052632
77,1,0.9,0,0.8961038961038961
78,1,0.9,0,0.8974358974358975
79,1,0.9,0,0.8987341772151899
80,1,0.9,0,0.9
81,1,0.9,0,0.9012345679012346
82,1,0.9,0,0.9024390243902439
83,1,0.9,0,0.9036144578313253
84,1,0.9,0,0.9047619047619048
85,1,0.9,0,0.9058823529411765
86,1,0.9,0,0.9069767441860465
87,1,0.9,0,0.9080459770114943
88,1,0.9,0,0.9090909090909091
89,1,0.9,0,0.9101123595505618
90,1,0.9,0,0.9111111111111111
91,1,0.9,0,0.9120879120879121
92,1,0.9,0,0.9130434782608695
93,1,0.9,0,0.9139784946236559
94,1,0.9,0,0.9148936170212766
95,1,0.9,0,0.9157894736842105
96,1,0.9,0,0.9166666666666666
97,1,0.9,0,0.9175257731958762
98,0,0.9,0,0.9081632653061225
99,1,0.9,0,0.9090909090909091
100,1,0.9,0,0.91
101,1,0.9,0,0.9108910891089109
102,1,0.9,0,0.9117647058823529
103,0,0.9,0,0.9029126213592233
104,1,0.9,0,0.9038461538461539
105,0,0.9,0,0.8952380952380953
106,1,0.9,0,0.8962264150943396
107,1,0.9,0,0.897196261682243
108,1,0.9,0,0.8981481481481481
109,1,0.9,0,0.8990825688073395
110,1,0.9,0,0.9
111,1,0.9,0,0.9009009009009009
112,1,0.9,0,0.9017857142857143
113,0,0.9,0,0.8938053097345132
114,1,0.9,0,0.8947368421052632
115,1,0.9,0,0.8956521739130435
116,0,0.9,0,0.8879310344827587
117,1,0.9,0,0.8888888888888888
118,1,0.9,0,0.8898305084745762
119,0,0.9,0,0.8823529411764706
120,1,0.9,0,0.8833333333333333
1,1,1,0,1
2,1,1,0,1
3,1,1,0,1
4,1,1,0,1
5,1,1,0,1
6,1,1,0,1
7,1,1,0,1
8,1,1,0,1
9,1,1,0,1
10,1,1,0,1
11,1,1,0,1
12,1,1,0,1
13,1,1,0,1
14,1,1,0,1
15,1,1,0,1
16,1,1,0,1
17,1,1,0,1
18,1,1,0,1
19,1,1,0,1
20,1,1,0,1
21,1,1,0,1
22,1,1,0,1
23,1,1,0,1
24,1,1,0,1
25,1,1,0,1
26,1,1,0,1
27,1,1,0,1
28,1,1,0,1
29,1,1,0,1
30,1,1,0,1
31,1,1,0,1
32,1,1,0,1
33,1,1,0,1
34,1,1,0,1
35,1,1,0,1
36,1,1,0,1
37,1,1,0,1
38,1,1,0,1
39,1,1,0,1
40,1,1,0,1
41,1,1,0,1
42,1,1,0,1
43,1,1,0,1
44,1,1,0,1
45,1,1,0,1
46,1,1,0,1
47,1,1,0,1
48,1,1,0,1
49,1,1,0,1
50,1,1,0,1
51,1,1,0,1
52,1,1,0,1
53,1,1,0,1
54,1,1,0,1
55,1,1,0,1
56,1,1,0,1
57,1,1,0,1
58,1,1,0,1
59,1,1,0,1
60,1,1,0,1
61,1,1,0,1
62,1,1,0,1
63,1,1,0,1
64,1,1,0,1
65,1,1,0,1
66,1,1,0,1
67,1,1,0,1
68,1,1,0,1
69,1,1,0,1
70,1,1,0,1
71,1,1,0,1
72,1,1,0,1
73,1,1,0,1
74,1,1,0,1
75,1,1,0,1
76,1,1,0,1
77,1,1,0,1
78,1,1,0,1
79,1,1,0,1
80,1,1,0,1
81,1,1,0,1
82,1,1,0,1
83,1,1,0,1
84,1,1,0,1
85,1,1,0,1
86,1,1,0,1
87,1,1,0,1
88,1,1,0,1
89,1,1,0,1
90,1,1,0,1
91,1,1,0,1
92,1,1,0,1
93,1,1,0,1
94,1,1,0,1
95,1,1,0,1
96,1,1,0,1
97,1,1,0,1
98,1,1,0,1
99,1,1,0,1
100,1,1,0,1
101,1,1,0,1
102,1,1,0,1
103,1,1,0,1
104,1,1,0,1
105,1,1,0,1
106,1,1,0,1
107,1,1,0,1
108,1,1,0,1
109,1,1,0,1
110,1,1,0,1
111,1,1,0,1
112,1,1,0,1
113,1,1,0,1
114,1,1,0,1
115,1,1,0,1
116,1,1,0,1
117,1,1,0,1
118,1,1,0,1
119,1,1,0,1
120,1,1,0,1
1,0,0,0.1,0
2,0,0,0.1,0
3,0,0,0.1,0
4,0,0,0.1,0
5,0,0,0.1,0
6,0,0,0.1,0
7,0,0,0.1,0
8,0,0,0.1,0
9,0,0,0.1,0
10,0,0,0.1,0
11,0,0,0.1,0
12,0,0,0.1,0
13,0,0,0.1,0
14,0,0,0.1,0
15,0,0,0.1,0
16,0,0,0.1,0
17,0,0,0.1,0
18,0,0,0.1,0
19,1,0,0.1,0.05263157894736842
20,0,0,0.1,0.05
21,0,0,0.1,0.047619047619047616
22,0,0,0.1,0.045454545454545456
23,0,0,0.1,0.043478260869565216
24,0,0,0.1,0.041666666666666664
25,0,0,0.1,0.04
26,0,0,0.1,0.038461538461538464
27,0,0,0.1,0.037037037037037035
28,0,0,0.1,0.03571428571428571
29,0,0,0.1,0.034482758620689655
30,0,0,0.1,0.03333333333333333
31,0,0,0.1,0.03225806451612903
32,0,0,0.1,0.03125
33,0,0,0.1,0.030303030303030304
34,0,0,0.1,0.029411764705882353
35,0,0,0.1,0.02857142857142857
36,0,0,0.1,0.027777777777777776
37,0,0,0.1,0.02702702702702703
38,0,0,0.1,0.02631578947368421
39,0,0,0.1,0.02564102564102564
40,0,0,0.1,0.025
41,0,0,0.1,0.024390243902439025
42,0,0,0.1,0.023809523809523808
43,0,0,0.1,0.023255813953488372
44,0,0,0.1,0.022727272727272728
45,0,0,0.1,0.022222222222222223
46,0,0,0.1,0.021739130434782608
47,0,0,0.1,0.02127659574468085
48,0,0,0.1,0.020833333333333332
49,0,0,0.1,0.02040816326530612
50,0,0,0.1,0.02
51,0,0,0.1,0.0196078431372549
52,0,0,0.1,0.019230769230769232
53,0,0,0.1,0.018867924528301886
54,1,0,0.1,0.037037037037037035
55,0,0,0.1,0.03636363636363636
56,0,0,0.1,0.03571428571428571
57,0,0,0.1,0.03508771929824561
58,0,0,0.1,0.034482758620689655
59,0,0,0.1,0.03389830508474576
60,0,0,0.1,0.03333333333333333
61,0,0,0.1,0.03278688524590164
62,0,0,0.1,0.03225806451612903
63,0,0,0.1,0.031746031746031744
64,0,0,0.1,0.03125
65,0,0,0.1,0.03076923076923077
66,0,0,0.1,0.030303030303030304
67,0,0,0.1,0.029850746268656716
68,0,0,0.1,0.029411764705882353
69,0,0,0.1,0.028985507246376812
70,0,0,0.1,0.02857142857142857
71,0,0,0.1,0.028169014084507043
72,0,0,0.1,0.027777777777777776
73,0,0,0.1,0.0273972602739726
74,0,0,0.1,0.02702702702702703
75,0,0,0.1,0.02666666666666667
76,0,0,0.1,0.02631578947368421
77,0,0,0.1,0.025974025974025976
78,0,0,0.1,0.02564102564102564
79,0,0,0.1,0.02531645569620253
80,0,0,0.1,0.025
81,0,0,0.1,0.024691358024691357
82,0,0,0.1,0.024390243902439025
83,0,0,0.1,0.024096385542168676
84,0,0,0.1,0.023809523809523808
85,0,0,0.1,0.023529411764705882
86,0,0,0.1,0.023255813953488372
87,0,0,0.1,0.022988505747126436
88,0,0,0.1,0.022727272727272728
89,0,0,0.1,0.02247191011235955
90,0,0,0.1,0.022222222222222223
91,0,0,0.1,0.02197802197802198
92,0,0,0.1,0.021739130434782608
93,0,0,0.1,0.021505376344086023
94,0,0,0.1,0.02127659574468085
95,0,0,0.1,0.021052631578947368
96,0,0,0.1,0.020833333333333332
97,0,0,0.1,0.020618556701030927
98,1,0,0.1,0.030612244897959183
99,0,0,0.1,0.030303030303030304
100,1,0,0.1,0.04
101,0,0,0.1,0.039603960396039604
102,0,0,0.1,0.0392156862745098
103,0,0,0.1,0.038834951456310676
104,0,0,0.1,0.038461538461538464
105,0,0,0.1,0.0380952380952381
106,0,0,0.1,0.03773584905660377
107,1,0,0.1,0.04672897196261682
108,0,0,0.1,0.046296296296296294
109,0,0,0.1,0.045871559633027525
110,0,0,0.1,0.045454545454545456
111,0,0,0.1,0.04504504504504504
112,0,0,0.1,0.044642857142857144
113,0,0,0.1,0.04424778761061947
114,0,0,0.1,0.043859649122807015
115,0,0,0.1,0.043478260869565216
116,0,0,0.1,0.04310344827586207
117,0,0,0.1,0.042735042735042736
118,0,0,0.1,0.0423728813559322
119,0,0,0.1,0.04201680672268908
120,0,0,0.1,0.041666666666666664
1,0,0.1,0.1,0
2,0,0.1,0.1,0
3,0,0.1,0.1,0
4,0,0.1,0.1,0
5,0,0.1,0.1,0
6,0,0.1,0.1,0
7,0,0.1,0.1,0
8,0,0.1,0.1,0
9,1,0.1,0.1,0.1111111111111111
10,0,0.1,0.1,0.1
11,0,0.1,0.1,0.09090909090909091
12,0,0.1,0.1,0.08333333333333333
13,0,0.1,0.1,0.07692307692307693
14,0,0.1,0.1,0.07142857142857142
15,0,0.1,0.1,0.06666666666666667
16,0,0.1,0.1,0.0625
17,0,0.1,0.1,0.058823529411764705
18,0,0.1,0.1,0.05555555555555555
19,0,0.1,0.1,0.05263157894736842
20,0,0.1,0.1,0.05
21,1,0.1,0.1,0.09523809523809523
22,0,0.1,0.1,0.09090909090909091
23,0,0.1,0.1,0.08695652173913043
24,0,0.1,0.1,0.08333333333333333
25,0,0.1,0.1,0.08
26,0,0.1,0.1,0.07692307692307693
27,0,0.1,0.1,0.07407407407407407
28,1,0.1,0.1,0.10714285714285714
29,0,0.1,0.1,0.10344827586206896
30,0,0.1,0.1,0.1
31,0,0.1,0.1,0.0967741935483871
32,0,0.1,0.1,0.09375
33,1,0.1,0.1,0.12121212121212122
34,0,0.1,0.1,0.11764705882352941
35,0,0.1,0.1,0.11428571428571428
36,0,0.1,0.1,0.1111111111111111
37,0,0.1,0.1,0.10810810810810811
38,0,0.1,0.1,0.10526315789473684
39,0,0.1,0.1,0.10256410256410256
40,0,0.1,0.1,0.1
41,0,0.1,0.1,0.0975609756097561
42,0,0.1,0.1,0.09523809523809523
43,0,0.1,0.1,0.09302325581395349
44,0,0.1,0.1,0.09090909090909091
45,0,0.1,0.1,0.08888888888888889
46,0,0.1,0.1,0.08695652173913043
47,0,0.1,0.1,0.0851063829787234
48,0,0.1,0.1,0.08333333333333333
49,0,0.1,0.1,0.08163265306122448
50,0,0.1,0.1,0.08
51,0,0.1,0.1,0.0784313725490196
52,1,0.1,0.1,0.09615384615384616
53,1,0.1,0.1,0.11320754716981132
54,1,0.1,0.1,0.12962962962962962
55,0,0.1,0.1,0.12727272727272726
56,0,0.1,0.1,0.125
57,0,0.1,0.1,0.12280701754385964
58,0,0.1,0.1,0.1206896551724138
59,0,0.1,0.1,0.11864406779661017
60,0,0.1,0.1,0.11666666666666667
61,0,0.1,0.1,0.11475409836065574
62,0,0.1,0.1,0.11290322580645161
63,0,0.1,0.1,0.1111111111111111
64,0,0.1,0.1,0.109375
65,0,0.1,0.1,0.1076923076923077
66,0,0.1,0.1,0.10606060606060606
67,0,0.1,0.1,0.1044776119402985
68,0,0.1,0.1,0.10294117647058823
69,0,0.1,0.1,0.10144927536231885
70,0,0.1,0.1,0.1
71,0,0.1,0.1,0.09859154929577464
72,0,0.1,0.1,0.09722222222222222
73,0,0.1,0.1,0.0958904109589041
74,0,0.1,0.1,0.0945945945945946
75,0,0.1,0.1,0.09333333333333334
76,0,0.1,0.1,0.09210526315789473
77,0,0.1,0.1,0.09090909090909091
78,0,0.1,0.1,0.08974358974358974
79,0,0.1,0.1,0.08860759493670886
80,0,0.1,0.1,0.0875
81,0,0.1,0.1,0.08641975308641975
82,0,0.1,0.1,0.08536585365853659
83,0,0.1,0.1,0.08433734939759036
84,0,0.1,0.1,0.08333333333333333
85,0,0.1,0.1,0.08235294117647059
86,0,0.1,0.1,0.08139534883720931
87,0,0.1,0.1,0.08045977011494253
88,1,0.1,0.1,0.09090909090909091
89,0,0.1,0.1,0.0898876404494382
90,0,0.1,0.1,0.08888888888888889
91,0,0.1,0.1,0.08791208791208792
92,0,0.1,0.1,0.08695652173913043
93,0,0.1,0.1,0.08602150537634409
94,0,0.1,0.1,0.0851063829787234
95,0,0.1,0.1,0.08421052631578947
96,0,0.1,0.1,0.08333333333333333
97,0,0.1,0.1,0.08247422680412371
98,1,0.1,0.1,0.09183673469387756
99,0,0.1,0.1,0.09090909090909091
100,0,0.1,0.1,0.09
101,0,0.1,0.1,0.0891089108910891
102,0,0.1,0.1,0.08823529411764706
103,0,0.1,0.1,0.08737864077669903
104,0,0.1,0.1,0.08653846153846154
105,0,0.1,0.1,0.08571428571428572
106,1,0.1,0.1,0.09433962264150944
107,0,0.1,0.1,0.09345794392523364
108,0,0.1,0.1,0.09259259259259259
109,0,0.1,0.1,0.09174311926605505
110,0,0.1,0.1,0.09090909090909091
111,0,0.1,0.1,0.09009009009009009
